artifact_role	candidate_id	selection_status	cohort	pair_population	benchmark	pregrouper	scope	requested_scope	resolved_scope	contrast	requested_contrast	resolved_source_contrast	resolved_target_contrast	readout_contrast	availability_status	unavailable_reason	api_infinity_policy	aggregation	model_s	model_t	metric	statistic	n_observations	n_prompts	f_point	f_lo	f_hi
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	llama4-maverick-17b-128e-instruct	F_pred	spearman	3266	3266	0.40588012732848855	0.3764722193632277	0.4333238407038167
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	llama4-maverick-17b-128e-instruct	F_pred	pearson_r2	3266	3266	0.17709980972128714	0.1535616557982295	0.2003682194366098
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	gpt-4o	F_pred	spearman	3096	3096	0.38914949912746555	0.35857808359931354	0.418333501290117
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	gpt-4o	F_pred	pearson_r2	3096	3096	0.14848073867381234	0.12679977568422246	0.1708144494796259
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	gpt-4-1	F_pred	spearman	2734	2734	0.36663322687105543	0.33419912421740317	0.40020289275751364
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	gpt-4-1	F_pred	pearson_r2	2734	2734	0.09713288754484979	0.0781194028498466	0.11874071631737594
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	gemini-2-5-flash-lite-vertex	F_pred	spearman	3267	3267	0.43512004661398446	0.407500436930077	0.46363648372704497
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	gemini-2-5-flash-lite-vertex	F_pred	pearson_r2	3267	3267	0.17701224507321456	0.15540902195026865	0.20077364347522458
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_open	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	llama-3.1-8b-instruct	F_pred	spearman	3270	3270	0.8188055106185959	0.8067195974710665	0.8297393937287951
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_open	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	llama-3.1-8b-instruct	F_pred	pearson_r2	3270	3270	0.6542954337452508	0.6325295824559619	0.6744631940271631
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_open	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	F_pred	spearman	3270	3270	0.8357185319945387	0.8248848244773396	0.8461875805688387
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_open	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	F_pred	pearson_r2	3270	3270	0.6869191131375247	0.6648106454790796	0.7091363779372983
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_open	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	F_pred	spearman	3270	3270	0.8191543498578231	0.8065938795771004	0.830859550344519
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_open	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	F_pred	pearson_r2	3270	3270	0.6502569221835791	0.6270866538837921	0.67275988254234
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	llama3.1-70b-instruct	F_pred	spearman	3270	3270	0.782396012479828	0.7685612362154677	0.7956499417139044
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	llama3.1-70b-instruct	F_pred	pearson_r2	3270	3270	0.5936762722881387	0.5688235575885373	0.6165788470662711
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	llama3.3-70b-instruct	F_pred	spearman	3270	3270	0.7988510449270625	0.7857560772405635	0.8112833725604456
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	llama3.3-70b-instruct	F_pred	pearson_r2	3270	3270	0.6166756207079561	0.5912291250981481	0.6411232143461965
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	F_pred	spearman	3266	3266	0.7817893651955159	0.7680084145493967	0.7954924325270949
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	F_pred	pearson_r2	3266	3266	0.6146947292034547	0.5910812352800721	0.6394656932436965
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	gpt-4o	F_pred	spearman	3096	3096	0.7566819383698199	0.7404068694254776	0.7728315918606427
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	gpt-4o	F_pred	pearson_r2	3096	3096	0.5644230174947383	0.5386154675196072	0.5936864770870605
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	gpt-4-1	F_pred	spearman	2734	2734	0.7096201979726231	0.6883794019515496	0.7295323481497876
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	gpt-4-1	F_pred	pearson_r2	2734	2734	0.45879473410364946	0.4280580699640464	0.4909563808272144
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	gemini-2-5-flash-lite-vertex	F_pred	spearman	3267	3267	0.8071473957609684	0.7941464923765669	0.8188189274069654
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	gemini-2-5-flash-lite-vertex	F_pred	pearson_r2	3267	3267	0.6290641510206444	0.6049785511760927	0.6529923466834547
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_open	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	qwen2.5-7b-instruct	F_pred	spearman	3270	3270	0.8541271823083695	0.8449066490491564	0.8626219250116481
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_open	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	qwen2.5-7b-instruct	F_pred	pearson_r2	3270	3270	0.7085103206007141	0.691328166106228	0.7254027476417519
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_open	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	qwen2.5-14b-instruct	F_pred	spearman	3270	3270	0.8494751576929871	0.8402723336973543	0.8585391532476635
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_open	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	qwen2.5-14b-instruct	F_pred	pearson_r2	3270	3270	0.7091424403406625	0.691447926622536	0.7257434951556143
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	llama3.1-70b-instruct	F_pred	spearman	3270	3270	0.8400306379782826	0.8291450320030451	0.8498224825907141
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	llama3.1-70b-instruct	F_pred	pearson_r2	3270	3270	0.6913404755862701	0.6738275712810196	0.7079560458932316
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	llama3.3-70b-instruct	F_pred	spearman	3270	3270	0.8528364685777308	0.8417022813604974	0.861958699892961
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	llama3.3-70b-instruct	F_pred	pearson_r2	3270	3270	0.7011918252245474	0.6832301145151677	0.7187929220172948
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	llama4-maverick-17b-128e-instruct	F_pred	spearman	3266	3266	0.8413142186430959	0.8301707916759951	0.8509547243959257
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	llama4-maverick-17b-128e-instruct	F_pred	pearson_r2	3266	3266	0.7006176885146703	0.6804859106640117	0.7187615863747658
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	gpt-4o	F_pred	spearman	3096	3096	0.8105925810393055	0.7972635931595579	0.8239990240939489
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	gpt-4o	F_pred	pearson_r2	3096	3096	0.6490007467640501	0.6282208135531292	0.6710360027123952
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	gpt-4-1	F_pred	spearman	2734	2734	0.7674504731132747	0.7506657994214657	0.7827637517918095
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	gpt-4-1	F_pred	pearson_r2	2734	2734	0.5388828581050199	0.5143645023953988	0.5626164361350523
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	gemini-2-5-flash-lite-vertex	F_pred	spearman	3267	3267	0.8314009030684836	0.819816801577575	0.8411140443280826
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	gemini-2-5-flash-lite-vertex	F_pred	pearson_r2	3267	3267	0.6682115522086416	0.6485862807418221	0.6860744877200515
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_open	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	F_pred	spearman	3270	3270	0.8881194185226883	0.8802261584351955	0.8953634660675347
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_open	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	F_pred	pearson_r2	3270	3270	0.7949885208067572	0.7783665145682152	0.8111891979474816
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	llama3.1-70b-instruct	F_pred	spearman	3270	3270	0.858710029230056	0.8494720960727434	0.8674351275796378
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	llama3.1-70b-instruct	F_pred	pearson_r2	3270	3270	0.7486430826409224	0.7320826611643385	0.765308281926706
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	llama3.3-70b-instruct	F_pred	spearman	3270	3270	0.8776893540763605	0.8694525700769655	0.8848654474962825
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	llama3.3-70b-instruct	F_pred	pearson_r2	3270	3270	0.7812598001344474	0.7629667324530711	0.7986244931161948
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	llama4-maverick-17b-128e-instruct	F_pred	spearman	3266	3266	0.8614242442185956	0.8530143711999955	0.8692321154538609
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	llama4-maverick-17b-128e-instruct	F_pred	pearson_r2	3266	3266	0.7533776040291411	0.7342614280789787	0.7709234289806915
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	gpt-4o	F_pred	spearman	3096	3096	0.8409664072955512	0.8304764056687681	0.8507332167803815
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	gpt-4o	F_pred	pearson_r2	3096	3096	0.7228770912544926	0.7044745761270645	0.7405864460373858
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	gpt-4-1	F_pred	spearman	2734	2734	0.8072616356428965	0.7932765988175313	0.8205169725520557
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	gpt-4-1	F_pred	pearson_r2	2734	2734	0.6662184274596269	0.6390978363542233	0.6897658359170254
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	gemini-2-5-flash-lite-vertex	F_pred	spearman	3267	3267	0.8654730296554088	0.8564604325473079	0.8729943736507992
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	gemini-2-5-flash-lite-vertex	F_pred	pearson_r2	3267	3267	0.7611968496118042	0.7433595590582202	0.7767844367461915
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	llama3.1-70b-instruct	F_pred	spearman	3270	3270	0.8985652111468014	0.890648855985234	0.9049350382759972
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	llama3.1-70b-instruct	F_pred	pearson_r2	3270	3270	0.8186589153183206	0.8049495200050463	0.8302589055809753
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	llama3.3-70b-instruct	F_pred	spearman	3270	3270	0.9112384005171447	0.9045604543502879	0.9169700913060518
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	llama3.3-70b-instruct	F_pred	pearson_r2	3270	3270	0.8454691853795997	0.8315996078690489	0.8584610143250063
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	llama4-maverick-17b-128e-instruct	F_pred	spearman	3266	3266	0.8903466189369423	0.8833309380097504	0.8968757258784764
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	llama4-maverick-17b-128e-instruct	F_pred	pearson_r2	3266	3266	0.8080860262449263	0.792531820158735	0.8222059108449806
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	gpt-4o	F_pred	spearman	3096	3096	0.8890342004314323	0.881133731899675	0.8963893348057616
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	gpt-4o	F_pred	pearson_r2	3096	3096	0.7989596218297855	0.7845156788762883	0.8137691983459971
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	gpt-4-1	F_pred	spearman	2734	2734	0.8434308345680882	0.832049527980807	0.8543678932303718
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	gpt-4-1	F_pred	pearson_r2	2734	2734	0.7283268719135005	0.7074749093909612	0.7480550558319831
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	gemini-2-5-flash-lite-vertex	F_pred	spearman	3267	3267	0.8893041476459411	0.8820545664389745	0.8960648251674446
revision_candidate	declared_method_pairwise_drop	author_decision_required	paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	gemini-2-5-flash-lite-vertex	F_pred	pearson_r2	3267	3267	0.7959255055111932	0.7795606927817	0.8117399634980296
