benchmark	scope	floor_offset	model_s	model_t	current_policy_offset_s	current_policy_offset_t	metric	f_point
anli_r1	all	32.0	qwen2.5-0.5b-instruct	llama3.1-70b-instruct	0.18226200781011734	0.1862501907348633	F_attr	0.04523368137628302
anli_r1	all	32.0	qwen2.5-0.5b-instruct	llama3.3-70b-instruct	0.18226200781011734	0.25875	F_pred	0.019356960815655768
anli_r1	all	32.0	qwen2.5-0.5b-instruct	llama3.3-70b-instruct	0.18226200781011734	0.25875	F_attr	0.018343359040014686
anli_r1	all	32.0	qwen2.5-0.5b-instruct	llama4-maverick-17b-128e-instruct	0.18226200781011734	0.315	F_pred	0.060289739743991475
anli_r1	all	32.0	qwen2.5-0.5b-instruct	llama4-maverick-17b-128e-instruct	0.18226200781011734	0.315	F_attr	0.0756113078582016
anli_r1	all	32.0	qwen2.5-0.5b-instruct	gpt-4o	0.18226200781011734	0.27375	F_pred	0.04190812305223178
anli_r1	all	32.0	qwen2.5-0.5b-instruct	gpt-4o	0.18226200781011734	0.27375	F_attr	0.06173527053121614
anli_r1	all	32.0	qwen2.5-0.5b-instruct	gpt-4-1	0.18226200781011734	0.40750000000000003	F_pred	0.02551491513312633
anli_r1	all	32.0	qwen2.5-0.5b-instruct	gpt-4-1	0.18226200781011734	0.40750000000000003	F_attr	0.16573622512132477
anli_r1	all	32.0	qwen2.5-0.5b-instruct	gemini-2-5-flash-lite-vertex	0.18226200781011734	0.19768812179565431	F_pred	0.045845109040883424
anli_r1	all	32.0	qwen2.5-0.5b-instruct	gemini-2-5-flash-lite-vertex	0.18226200781011734	0.19768812179565431	F_attr	0.03796818710885179
anli_r1	all	32.0	qwen2.5-3b-instruct	llama-3.1-8b-instruct	0.2937333440123824	0.21144701501875876	F_pred	0.4217097533077539
anli_r1	all	32.0	qwen2.5-3b-instruct	llama-3.1-8b-instruct	0.2937333440123824	0.21144701501875876	F_attr	0.32868075752925396
anli_r1	all	32.0	qwen2.5-3b-instruct	qwen2.5-7b-instruct	0.2937333440123824	0.3604753186543581	F_pred	0.5044574385019137
anli_r1	all	32.0	qwen2.5-3b-instruct	qwen2.5-7b-instruct	0.2937333440123824	0.3604753186543581	F_attr	0.3709366977772229
anli_r1	all	32.0	qwen2.5-3b-instruct	qwen2.5-14b-instruct	0.2937333440123824	0.4410736180027607	F_pred	0.4762025130514635
anli_r1	all	32.0	qwen2.5-3b-instruct	qwen2.5-14b-instruct	0.2937333440123824	0.4410736180027607	F_attr	0.46560075120118705
anli_r1	all	32.0	qwen2.5-3b-instruct	llama3.1-70b-instruct	0.2937333440123824	0.1862501907348633	F_pred	0.2991414228632526
anli_r1	all	32.0	qwen2.5-3b-instruct	llama3.1-70b-instruct	0.2937333440123824	0.1862501907348633	F_attr	0.08043840145711553
anli_r1	all	32.0	qwen2.5-3b-instruct	llama3.3-70b-instruct	0.2937333440123824	0.25875	F_pred	0.33412047978833276
anli_r1	all	32.0	qwen2.5-3b-instruct	llama3.3-70b-instruct	0.2937333440123824	0.25875	F_attr	0.14360861158081334
anli_r1	all	32.0	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	0.2937333440123824	0.315	F_pred	0.3901251801773067
anli_r1	all	32.0	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	0.2937333440123824	0.315	F_attr	0.24096905336619343
anli_r1	all	32.0	qwen2.5-3b-instruct	gpt-4o	0.2937333440123824	0.27375	F_pred	0.3630739554910499
anli_r1	all	32.0	qwen2.5-3b-instruct	gpt-4o	0.2937333440123824	0.27375	F_attr	0.14128530687221932
anli_r1	all	32.0	qwen2.5-3b-instruct	gpt-4-1	0.2937333440123824	0.40750000000000003	F_pred	0.4138295956283691
anli_r1	all	32.0	qwen2.5-3b-instruct	gpt-4-1	0.2937333440123824	0.40750000000000003	F_attr	0.2293415274546727
anli_r1	all	32.0	qwen2.5-3b-instruct	gemini-2-5-flash-lite-vertex	0.2937333440123824	0.19768812179565431	F_pred	0.2709909567814322
anli_r1	all	32.0	qwen2.5-3b-instruct	gemini-2-5-flash-lite-vertex	0.2937333440123824	0.19768812179565431	F_attr	0.02490071162925489
anli_r1	all	32.0	llama-3.1-8b-instruct	qwen2.5-7b-instruct	0.21144701501875876	0.3604753186543581	F_pred	0.5013552424124543
anli_r1	all	32.0	llama-3.1-8b-instruct	qwen2.5-7b-instruct	0.21144701501875876	0.3604753186543581	F_attr	0.30496237079235033
anli_r1	all	32.0	llama-3.1-8b-instruct	qwen2.5-14b-instruct	0.21144701501875876	0.4410736180027607	F_pred	0.4627869949464133
anli_r1	all	32.0	llama-3.1-8b-instruct	qwen2.5-14b-instruct	0.21144701501875876	0.4410736180027607	F_attr	0.3229604584651915
anli_r1	all	32.0	llama-3.1-8b-instruct	llama3.1-70b-instruct	0.21144701501875876	0.1862501907348633	F_pred	0.3149507554900231
anli_r1	all	32.0	llama-3.1-8b-instruct	llama3.1-70b-instruct	0.21144701501875876	0.1862501907348633	F_attr	0.11499521858962543
anli_r1	all	32.0	llama-3.1-8b-instruct	llama3.3-70b-instruct	0.21144701501875876	0.25875	F_pred	0.42890177896702253
anli_r1	all	32.0	llama-3.1-8b-instruct	llama3.3-70b-instruct	0.21144701501875876	0.25875	F_attr	0.2218085922164599
anli_r1	all	32.0	llama-3.1-8b-instruct	llama4-maverick-17b-128e-instruct	0.21144701501875876	0.315	F_pred	0.4661466490558715
anli_r1	all	32.0	llama-3.1-8b-instruct	llama4-maverick-17b-128e-instruct	0.21144701501875876	0.315	F_attr	0.26137408591964967
anli_r1	all	32.0	llama-3.1-8b-instruct	gpt-4o	0.21144701501875876	0.27375	F_pred	0.4451349667259997
anli_r1	all	32.0	llama-3.1-8b-instruct	gpt-4o	0.21144701501875876	0.27375	F_attr	0.16856912577622418
anli_r1	all	32.0	llama-3.1-8b-instruct	gpt-4-1	0.21144701501875876	0.40750000000000003	F_pred	0.42455897164434203
anli_r1	all	32.0	llama-3.1-8b-instruct	gpt-4-1	0.21144701501875876	0.40750000000000003	F_attr	0.18965445895006317
anli_r1	all	32.0	llama-3.1-8b-instruct	gemini-2-5-flash-lite-vertex	0.21144701501875876	0.19768812179565431	F_pred	0.31740740435784776
anli_r1	all	32.0	llama-3.1-8b-instruct	gemini-2-5-flash-lite-vertex	0.21144701501875876	0.19768812179565431	F_attr	0.07756240357207082
anli_r1	all	32.0	qwen2.5-7b-instruct	qwen2.5-14b-instruct	0.3604753186543581	0.4410736180027607	F_pred	0.628221629177609
anli_r1	all	32.0	qwen2.5-7b-instruct	qwen2.5-14b-instruct	0.3604753186543581	0.4410736180027607	F_attr	0.5194206933469198
anli_r1	all	32.0	qwen2.5-7b-instruct	llama3.1-70b-instruct	0.3604753186543581	0.1862501907348633	F_pred	0.37151452360036796
anli_r1	all	32.0	qwen2.5-7b-instruct	llama3.1-70b-instruct	0.3604753186543581	0.1862501907348633	F_attr	0.1663063070203359
anli_r1	all	32.0	qwen2.5-7b-instruct	llama3.3-70b-instruct	0.3604753186543581	0.25875	F_pred	0.47965206554113227
anli_r1	all	32.0	qwen2.5-7b-instruct	llama3.3-70b-instruct	0.3604753186543581	0.25875	F_attr	0.25032273822575374
anli_r1	all	32.0	qwen2.5-7b-instruct	llama4-maverick-17b-128e-instruct	0.3604753186543581	0.315	F_pred	0.5495785134199885
anli_r1	all	32.0	qwen2.5-7b-instruct	llama4-maverick-17b-128e-instruct	0.3604753186543581	0.315	F_attr	0.3606854024859041
anli_r1	all	32.0	qwen2.5-7b-instruct	gpt-4o	0.3604753186543581	0.27375	F_pred	0.5020409663121296
anli_r1	all	32.0	qwen2.5-7b-instruct	gpt-4o	0.3604753186543581	0.27375	F_attr	0.23865549574338935
anli_r1	all	32.0	qwen2.5-7b-instruct	gpt-4-1	0.3604753186543581	0.40750000000000003	F_pred	0.5447017143603534
anli_r1	all	32.0	qwen2.5-7b-instruct	gpt-4-1	0.3604753186543581	0.40750000000000003	F_attr	0.3661532063244662
anli_r1	all	32.0	qwen2.5-7b-instruct	gemini-2-5-flash-lite-vertex	0.3604753186543581	0.19768812179565431	F_pred	0.36675750230129683
anli_r1	all	32.0	qwen2.5-7b-instruct	gemini-2-5-flash-lite-vertex	0.3604753186543581	0.19768812179565431	F_attr	0.10631277327008873
anli_r1	all	32.0	qwen2.5-14b-instruct	llama3.1-70b-instruct	0.4410736180027607	0.1862501907348633	F_pred	0.46214422605211797
anli_r1	all	32.0	qwen2.5-14b-instruct	llama3.1-70b-instruct	0.4410736180027607	0.1862501907348633	F_attr	0.15694736247896615
anli_r1	all	32.0	qwen2.5-14b-instruct	llama3.3-70b-instruct	0.4410736180027607	0.25875	F_pred	0.6046363244442781
anli_r1	all	32.0	qwen2.5-14b-instruct	llama3.3-70b-instruct	0.4410736180027607	0.25875	F_attr	0.27602146871017336
anli_r1	all	32.0	qwen2.5-14b-instruct	llama4-maverick-17b-128e-instruct	0.4410736180027607	0.315	F_pred	0.6519249996851598
anli_r1	all	32.0	qwen2.5-14b-instruct	llama4-maverick-17b-128e-instruct	0.4410736180027607	0.315	F_attr	0.39047551576000616
anli_r1	all	32.0	qwen2.5-14b-instruct	gpt-4o	0.4410736180027607	0.27375	F_pred	0.6355709240274854
anli_r1	all	32.0	qwen2.5-14b-instruct	gpt-4o	0.4410736180027607	0.27375	F_attr	0.285343196134835
anli_r1	all	32.0	qwen2.5-14b-instruct	gpt-4-1	0.4410736180027607	0.40750000000000003	F_pred	0.7069897147689745
anli_r1	all	32.0	qwen2.5-14b-instruct	gpt-4-1	0.4410736180027607	0.40750000000000003	F_attr	0.44549517019186147
anli_r1	all	32.0	qwen2.5-14b-instruct	gemini-2-5-flash-lite-vertex	0.4410736180027607	0.19768812179565431	F_pred	0.48162620880325024
anli_r1	all	32.0	qwen2.5-14b-instruct	gemini-2-5-flash-lite-vertex	0.4410736180027607	0.19768812179565431	F_attr	0.09884793169247498
anli_r1	all	32.0	llama3.1-70b-instruct	llama3.3-70b-instruct	0.1862501907348633	0.25875	F_pred	0.5976059529134807
anli_r1	all	32.0	llama3.1-70b-instruct	llama3.3-70b-instruct	0.1862501907348633	0.25875	F_attr	0.28538513211771627
anli_r1	all	32.0	llama3.1-70b-instruct	llama4-maverick-17b-128e-instruct	0.1862501907348633	0.315	F_pred	0.4125464261662372
anli_r1	all	32.0	llama3.1-70b-instruct	llama4-maverick-17b-128e-instruct	0.1862501907348633	0.315	F_attr	0.13917755092899925
anli_r1	all	32.0	llama3.1-70b-instruct	gpt-4o	0.1862501907348633	0.27375	F_pred	0.48387802612829545
anli_r1	all	32.0	llama3.1-70b-instruct	gpt-4o	0.1862501907348633	0.27375	F_attr	0.12730004446946092
anli_r1	all	32.0	llama3.1-70b-instruct	gpt-4-1	0.1862501907348633	0.40750000000000003	F_pred	0.4904530921938448
anli_r1	all	32.0	llama3.1-70b-instruct	gpt-4-1	0.1862501907348633	0.40750000000000003	F_attr	0.13840238928804807
anli_r1	all	32.0	llama3.1-70b-instruct	gemini-2-5-flash-lite-vertex	0.1862501907348633	0.19768812179565431	F_pred	0.34579813617867033
anli_r1	all	32.0	llama3.1-70b-instruct	gemini-2-5-flash-lite-vertex	0.1862501907348633	0.19768812179565431	F_attr	0.09726329153226694
anli_r1	all	32.0	llama3.3-70b-instruct	llama4-maverick-17b-128e-instruct	0.25875	0.315	F_pred	0.5511167577156773
anli_r1	all	32.0	llama3.3-70b-instruct	llama4-maverick-17b-128e-instruct	0.25875	0.315	F_attr	0.26407221539236975
anli_r1	all	32.0	llama3.3-70b-instruct	gpt-4o	0.25875	0.27375	F_pred	0.6366669822046941
anli_r1	all	32.0	llama3.3-70b-instruct	gpt-4o	0.25875	0.27375	F_attr	0.23140371678901847
anli_r1	all	32.0	llama3.3-70b-instruct	gpt-4-1	0.25875	0.40750000000000003	F_pred	0.60484564004352
anli_r1	all	32.0	llama3.3-70b-instruct	gpt-4-1	0.25875	0.40750000000000003	F_attr	0.1908581833402167
anli_r1	all	32.0	llama3.3-70b-instruct	gemini-2-5-flash-lite-vertex	0.25875	0.19768812179565431	F_pred	0.48663717762938424
anli_r1	all	32.0	llama3.3-70b-instruct	gemini-2-5-flash-lite-vertex	0.25875	0.19768812179565431	F_attr	0.1846269353782101
anli_r1	all	32.0	llama4-maverick-17b-128e-instruct	gpt-4o	0.315	0.27375	F_pred	0.6018121946645848
anli_r1	all	32.0	llama4-maverick-17b-128e-instruct	gpt-4o	0.315	0.27375	F_attr	0.21432653239059
anli_r1	all	32.0	llama4-maverick-17b-128e-instruct	gpt-4-1	0.315	0.40750000000000003	F_pred	0.6072274662298994
anli_r1	all	32.0	llama4-maverick-17b-128e-instruct	gpt-4-1	0.315	0.40750000000000003	F_attr	0.2678599375885314
anli_r1	all	32.0	llama4-maverick-17b-128e-instruct	gemini-2-5-flash-lite-vertex	0.315	0.19768812179565431	F_pred	0.4536344641121939
anli_r1	all	32.0	llama4-maverick-17b-128e-instruct	gemini-2-5-flash-lite-vertex	0.315	0.19768812179565431	F_attr	0.10696890251866771
anli_r1	all	32.0	gpt-4o	gpt-4-1	0.27375	0.40750000000000003	F_pred	0.7056676816933537
anli_r1	all	32.0	gpt-4o	gpt-4-1	0.27375	0.40750000000000003	F_attr	0.2825321706565953
anli_r1	all	32.0	gpt-4o	gemini-2-5-flash-lite-vertex	0.27375	0.19768812179565431	F_pred	0.474661303070775
anli_r1	all	32.0	gpt-4o	gemini-2-5-flash-lite-vertex	0.27375	0.19768812179565431	F_attr	0.09882672882741676
anli_r1	all	32.0	gpt-4-1	gemini-2-5-flash-lite-vertex	0.40750000000000003	0.19768812179565431	F_pred	0.46389880077848733
anli_r1	all	32.0	gpt-4-1	gemini-2-5-flash-lite-vertex	0.40750000000000003	0.19768812179565431	F_attr	0.07375334438827172
anli_r1	all	64.0	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	0.18226200781011734	0.2937333440123824	F_pred	0.10534410652073575
anli_r1	all	64.0	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	0.18226200781011734	0.2937333440123824	F_attr	0.05958463677141557
anli_r1	all	64.0	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	0.18226200781011734	0.21144701501875876	F_pred	0.16252629814184097
anli_r1	all	64.0	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	0.18226200781011734	0.21144701501875876	F_attr	0.057654945958238085
anli_r1	all	64.0	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	0.18226200781011734	0.3604753186543581	F_pred	0.08841671659657543
anli_r1	all	64.0	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	0.18226200781011734	0.3604753186543581	F_attr	0.18648560562702085
anli_r1	all	64.0	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	0.18226200781011734	0.4410736180027607	F_pred	0.040768091634502686
anli_r1	all	64.0	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	0.18226200781011734	0.4410736180027607	F_attr	0.15509928173690563
anli_r1	all	64.0	qwen2.5-0.5b-instruct	llama3.1-70b-instruct	0.18226200781011734	0.1862501907348633	F_pred	0.022928786540978137
anli_r1	all	64.0	qwen2.5-0.5b-instruct	llama3.1-70b-instruct	0.18226200781011734	0.1862501907348633	F_attr	0.03502694173435648
anli_r1	all	64.0	qwen2.5-0.5b-instruct	llama3.3-70b-instruct	0.18226200781011734	0.25875	F_pred	0.015675406534430315
anli_r1	all	64.0	qwen2.5-0.5b-instruct	llama3.3-70b-instruct	0.18226200781011734	0.25875	F_attr	0.01571732941505311
anli_r1	all	64.0	qwen2.5-0.5b-instruct	llama4-maverick-17b-128e-instruct	0.18226200781011734	0.315	F_pred	0.059781866497863746
anli_r1	all	64.0	qwen2.5-0.5b-instruct	llama4-maverick-17b-128e-instruct	0.18226200781011734	0.315	F_attr	0.07137552632779716
anli_r1	all	64.0	qwen2.5-0.5b-instruct	gpt-4o	0.18226200781011734	0.27375	F_pred	0.04363805250276837
anli_r1	all	64.0	qwen2.5-0.5b-instruct	gpt-4o	0.18226200781011734	0.27375	F_attr	0.06193944786621035
anli_r1	all	64.0	qwen2.5-0.5b-instruct	gpt-4-1	0.18226200781011734	0.40750000000000003	F_pred	0.027468669517651607
anli_r1	all	64.0	qwen2.5-0.5b-instruct	gpt-4-1	0.18226200781011734	0.40750000000000003	F_attr	0.17261942573905248
anli_r1	all	64.0	qwen2.5-0.5b-instruct	gemini-2-5-flash-lite-vertex	0.18226200781011734	0.19768812179565431	F_pred	0.03689711697459384
anli_r1	all	64.0	qwen2.5-0.5b-instruct	gemini-2-5-flash-lite-vertex	0.18226200781011734	0.19768812179565431	F_attr	0.03645898276225563
anli_r1	all	64.0	qwen2.5-3b-instruct	llama-3.1-8b-instruct	0.2937333440123824	0.21144701501875876	F_pred	0.4217097533077539
anli_r1	all	64.0	qwen2.5-3b-instruct	llama-3.1-8b-instruct	0.2937333440123824	0.21144701501875876	F_attr	0.32868075752925396
anli_r1	all	64.0	qwen2.5-3b-instruct	qwen2.5-7b-instruct	0.2937333440123824	0.3604753186543581	F_pred	0.5044574385019137
anli_r1	all	64.0	qwen2.5-3b-instruct	qwen2.5-7b-instruct	0.2937333440123824	0.3604753186543581	F_attr	0.3709366977772229
anli_r1	all	64.0	qwen2.5-3b-instruct	qwen2.5-14b-instruct	0.2937333440123824	0.4410736180027607	F_pred	0.4762025130514635
anli_r1	all	64.0	qwen2.5-3b-instruct	qwen2.5-14b-instruct	0.2937333440123824	0.4410736180027607	F_attr	0.46560075120118705
anli_r1	all	64.0	qwen2.5-3b-instruct	llama3.1-70b-instruct	0.2937333440123824	0.1862501907348633	F_pred	0.23350890696934795
anli_r1	all	64.0	qwen2.5-3b-instruct	llama3.1-70b-instruct	0.2937333440123824	0.1862501907348633	F_attr	0.04508756692616291
anli_r1	all	64.0	qwen2.5-3b-instruct	llama3.3-70b-instruct	0.2937333440123824	0.25875	F_pred	0.31060744735620693
anli_r1	all	64.0	qwen2.5-3b-instruct	llama3.3-70b-instruct	0.2937333440123824	0.25875	F_attr	0.1182559063729027
anli_r1	all	64.0	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	0.2937333440123824	0.315	F_pred	0.3759504815050926
anli_r1	all	64.0	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	0.2937333440123824	0.315	F_attr	0.2179758080820517
anli_r1	all	64.0	qwen2.5-3b-instruct	gpt-4o	0.2937333440123824	0.27375	F_pred	0.34448722293871487
anli_r1	all	64.0	qwen2.5-3b-instruct	gpt-4o	0.2937333440123824	0.27375	F_attr	0.1115395369456029
anli_r1	all	64.0	qwen2.5-3b-instruct	gpt-4-1	0.2937333440123824	0.40750000000000003	F_pred	0.41169780332976214
anli_r1	all	64.0	qwen2.5-3b-instruct	gpt-4-1	0.2937333440123824	0.40750000000000003	F_attr	0.20794285893308959
anli_r1	all	64.0	qwen2.5-3b-instruct	gemini-2-5-flash-lite-vertex	0.2937333440123824	0.19768812179565431	F_pred	0.23665192948680092
anli_r1	all	64.0	qwen2.5-3b-instruct	gemini-2-5-flash-lite-vertex	0.2937333440123824	0.19768812179565431	F_attr	0.019876399777686737
anli_r1	all	64.0	llama-3.1-8b-instruct	qwen2.5-7b-instruct	0.21144701501875876	0.3604753186543581	F_pred	0.5013552424124543
anli_r1	all	64.0	llama-3.1-8b-instruct	qwen2.5-7b-instruct	0.21144701501875876	0.3604753186543581	F_attr	0.30496237079235033
anli_r1	all	64.0	llama-3.1-8b-instruct	qwen2.5-14b-instruct	0.21144701501875876	0.4410736180027607	F_pred	0.4627869949464133
anli_r1	all	64.0	llama-3.1-8b-instruct	qwen2.5-14b-instruct	0.21144701501875876	0.4410736180027607	F_attr	0.3229604584651915
anli_r1	all	64.0	llama-3.1-8b-instruct	llama3.1-70b-instruct	0.21144701501875876	0.1862501907348633	F_pred	0.2277121755584022
anli_r1	all	64.0	llama-3.1-8b-instruct	llama3.1-70b-instruct	0.21144701501875876	0.1862501907348633	F_attr	0.06863225141294016
anli_r1	all	64.0	llama-3.1-8b-instruct	llama3.3-70b-instruct	0.21144701501875876	0.25875	F_pred	0.39612555222559603
anli_r1	all	64.0	llama-3.1-8b-instruct	llama3.3-70b-instruct	0.21144701501875876	0.25875	F_attr	0.18307962986584522
anli_r1	all	64.0	llama-3.1-8b-instruct	llama4-maverick-17b-128e-instruct	0.21144701501875876	0.315	F_pred	0.4561574113196346
anli_r1	all	64.0	llama-3.1-8b-instruct	llama4-maverick-17b-128e-instruct	0.21144701501875876	0.315	F_attr	0.24355665309665148
anli_r1	all	64.0	llama-3.1-8b-instruct	gpt-4o	0.21144701501875876	0.27375	F_pred	0.4293476787547676
anli_r1	all	64.0	llama-3.1-8b-instruct	gpt-4o	0.21144701501875876	0.27375	F_attr	0.13921671948811906
anli_r1	all	64.0	llama-3.1-8b-instruct	gpt-4-1	0.21144701501875876	0.40750000000000003	F_pred	0.4248586928078261
anli_r1	all	64.0	llama-3.1-8b-instruct	gpt-4-1	0.21144701501875876	0.40750000000000003	F_attr	0.17242304083069995
anli_r1	all	64.0	llama-3.1-8b-instruct	gemini-2-5-flash-lite-vertex	0.21144701501875876	0.19768812179565431	F_pred	0.27857690061044
anli_r1	all	64.0	llama-3.1-8b-instruct	gemini-2-5-flash-lite-vertex	0.21144701501875876	0.19768812179565431	F_attr	0.0670411962378872
anli_r1	all	64.0	qwen2.5-7b-instruct	qwen2.5-14b-instruct	0.3604753186543581	0.4410736180027607	F_pred	0.628221629177609
anli_r1	all	64.0	qwen2.5-7b-instruct	qwen2.5-14b-instruct	0.3604753186543581	0.4410736180027607	F_attr	0.5194206933469198
anli_r1	all	64.0	qwen2.5-7b-instruct	llama3.1-70b-instruct	0.3604753186543581	0.1862501907348633	F_pred	0.2700593036766324
anli_r1	all	64.0	qwen2.5-7b-instruct	llama3.1-70b-instruct	0.3604753186543581	0.1862501907348633	F_attr	0.10408766788173722
anli_r1	all	64.0	qwen2.5-7b-instruct	llama3.3-70b-instruct	0.3604753186543581	0.25875	F_pred	0.43902882784624164
anli_r1	all	64.0	qwen2.5-7b-instruct	llama3.3-70b-instruct	0.3604753186543581	0.25875	F_attr	0.19784243739297325
anli_r1	all	64.0	qwen2.5-7b-instruct	llama4-maverick-17b-128e-instruct	0.3604753186543581	0.315	F_pred	0.5312340735127511
anli_r1	all	64.0	qwen2.5-7b-instruct	llama4-maverick-17b-128e-instruct	0.3604753186543581	0.315	F_attr	0.33173903970888846
anli_r1	all	64.0	qwen2.5-7b-instruct	gpt-4o	0.3604753186543581	0.27375	F_pred	0.4741711500160381
anli_r1	all	64.0	qwen2.5-7b-instruct	gpt-4o	0.3604753186543581	0.27375	F_attr	0.19215092652564872
anli_r1	all	64.0	qwen2.5-7b-instruct	gpt-4-1	0.3604753186543581	0.40750000000000003	F_pred	0.5411859239282079
anli_r1	all	64.0	qwen2.5-7b-instruct	gpt-4-1	0.3604753186543581	0.40750000000000003	F_attr	0.33092712399371454
anli_r1	all	64.0	qwen2.5-7b-instruct	gemini-2-5-flash-lite-vertex	0.3604753186543581	0.19768812179565431	F_pred	0.3254207295939603
anli_r1	all	64.0	qwen2.5-7b-instruct	gemini-2-5-flash-lite-vertex	0.3604753186543581	0.19768812179565431	F_attr	0.09851078490711149
anli_r1	all	64.0	qwen2.5-14b-instruct	llama3.1-70b-instruct	0.4410736180027607	0.1862501907348633	F_pred	0.3341549254814087
anli_r1	all	64.0	qwen2.5-14b-instruct	llama3.1-70b-instruct	0.4410736180027607	0.1862501907348633	F_attr	0.08861651000062969
anli_r1	all	64.0	qwen2.5-14b-instruct	llama3.3-70b-instruct	0.4410736180027607	0.25875	F_pred	0.547992106444109
anli_r1	all	64.0	qwen2.5-14b-instruct	llama3.3-70b-instruct	0.4410736180027607	0.25875	F_attr	0.22166744572110014
anli_r1	all	64.0	qwen2.5-14b-instruct	llama4-maverick-17b-128e-instruct	0.4410736180027607	0.315	F_pred	0.6283659947572177
anli_r1	all	64.0	qwen2.5-14b-instruct	llama4-maverick-17b-128e-instruct	0.4410736180027607	0.315	F_attr	0.35581864803473917
anli_r1	all	64.0	qwen2.5-14b-instruct	gpt-4o	0.4410736180027607	0.27375	F_pred	0.5884612028961232
anli_r1	all	64.0	qwen2.5-14b-instruct	gpt-4o	0.4410736180027607	0.27375	F_attr	0.2264164002471287
anli_r1	all	64.0	qwen2.5-14b-instruct	gpt-4-1	0.4410736180027607	0.40750000000000003	F_pred	0.6925587227556661
anli_r1	all	64.0	qwen2.5-14b-instruct	gpt-4-1	0.4410736180027607	0.40750000000000003	F_attr	0.4045758193385483
anli_r1	all	64.0	qwen2.5-14b-instruct	gemini-2-5-flash-lite-vertex	0.4410736180027607	0.19768812179565431	F_pred	0.4377470433183203
anli_r1	all	64.0	qwen2.5-14b-instruct	gemini-2-5-flash-lite-vertex	0.4410736180027607	0.19768812179565431	F_attr	0.09314840280358158
anli_r1	all	64.0	llama3.1-70b-instruct	llama3.3-70b-instruct	0.1862501907348633	0.25875	F_pred	0.437735996925613
anli_r1	all	64.0	llama3.1-70b-instruct	llama3.3-70b-instruct	0.1862501907348633	0.25875	F_attr	0.17905201087812647
anli_r1	all	64.0	llama3.1-70b-instruct	llama4-maverick-17b-128e-instruct	0.1862501907348633	0.315	F_pred	0.28402234469825743
anli_r1	all	64.0	llama3.1-70b-instruct	llama4-maverick-17b-128e-instruct	0.1862501907348633	0.315	F_attr	0.07920634868331003
anli_r1	all	64.0	llama3.1-70b-instruct	gpt-4o	0.1862501907348633	0.27375	F_pred	0.3390779511605768
anli_r1	all	64.0	llama3.1-70b-instruct	gpt-4o	0.1862501907348633	0.27375	F_attr	0.06540274388168552
anli_r1	all	64.0	llama3.1-70b-instruct	gpt-4-1	0.1862501907348633	0.40750000000000003	F_pred	0.35884999595831013
anli_r1	all	64.0	llama3.1-70b-instruct	gpt-4-1	0.1862501907348633	0.40750000000000003	F_attr	0.08023486753941712
anli_r1	all	64.0	llama3.1-70b-instruct	gemini-2-5-flash-lite-vertex	0.1862501907348633	0.19768812179565431	F_pred	0.2302190486920061
anli_r1	all	64.0	llama3.1-70b-instruct	gemini-2-5-flash-lite-vertex	0.1862501907348633	0.19768812179565431	F_attr	0.061078460592584656
anli_r1	all	64.0	llama3.3-70b-instruct	llama4-maverick-17b-128e-instruct	0.25875	0.315	F_pred	0.4858022747944863
anli_r1	all	64.0	llama3.3-70b-instruct	llama4-maverick-17b-128e-instruct	0.25875	0.315	F_attr	0.20012491403602894
anli_r1	all	64.0	llama3.3-70b-instruct	gpt-4o	0.25875	0.27375	F_pred	0.5570179572693572
anli_r1	all	64.0	llama3.3-70b-instruct	gpt-4o	0.25875	0.27375	F_attr	0.15577930876821547
anli_r1	all	64.0	llama3.3-70b-instruct	gpt-4-1	0.25875	0.40750000000000003	F_pred	0.5435413252797416
anli_r1	all	64.0	llama3.3-70b-instruct	gpt-4-1	0.25875	0.40750000000000003	F_attr	0.1324813892408524
anli_r1	all	64.0	llama3.3-70b-instruct	gemini-2-5-flash-lite-vertex	0.25875	0.19768812179565431	F_pred	0.4195232481621536
anli_r1	all	64.0	llama3.3-70b-instruct	gemini-2-5-flash-lite-vertex	0.25875	0.19768812179565431	F_attr	0.13653355203668835
anli_r1	all	64.0	llama4-maverick-17b-128e-instruct	gpt-4o	0.315	0.27375	F_pred	0.5463456581321371
anli_r1	all	64.0	llama4-maverick-17b-128e-instruct	gpt-4o	0.315	0.27375	F_attr	0.15398104966950296
anli_r1	all	64.0	llama4-maverick-17b-128e-instruct	gpt-4-1	0.315	0.40750000000000003	F_pred	0.5700768023920189
anli_r1	all	64.0	llama4-maverick-17b-128e-instruct	gpt-4-1	0.315	0.40750000000000003	F_attr	0.2124724410301028
