artifact_role	candidate_id	selection_status	cohort	pair_population	benchmark	pregrouper	scope	requested_scope	resolved_scope	contrast	requested_contrast	resolved_source_contrast	resolved_target_contrast	readout_contrast	availability_status	unavailable_reason	api_infinity_policy	aggregation	model_s	model_t	metric	statistic	n_observations	n_prompts	f_point	f_lo	f_hi
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	gemini-2-5-flash-lite-vertex	F_attr	pearson_r2	144592	4925	0.44836264938944476	0.4322587028190484	0.46411188611748405
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	llama3.1-70b-instruct	F_attr	spearman	145518	4934	0.544689179118227	0.5374693976708641	0.5516793682120631
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	llama3.1-70b-instruct	F_attr	pearson_r2	145518	4934	0.6612505927284089	0.6532866881160161	0.6689843214110988
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	llama3.3-70b-instruct	F_attr	spearman	141439	4933	0.48739701523842943	0.48080296894424884	0.4945858989208287
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	llama3.3-70b-instruct	F_attr	pearson_r2	141439	4933	0.6577564596670983	0.6474976812001436	0.6662450341154771
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	llama4-maverick-17b-128e-instruct	F_attr	spearman	144356	4923	0.4416684022075886	0.4343822521494167	0.44882639719212514
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	llama4-maverick-17b-128e-instruct	F_attr	pearson_r2	144356	4923	0.5454987846524616	0.5367158977373012	0.5548311040336652
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	gpt-4o	F_attr	spearman	137613	4799	0.45762824856585116	0.45005391605924777	0.46495125202299736
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	gpt-4o	F_attr	pearson_r2	137613	4799	0.5677114097595082	0.5586274488405505	0.5770077876036991
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	gpt-4-1	F_attr	spearman	102645	3823	0.42492776216282047	0.4163417397319147	0.4327511973781305
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	gpt-4-1	F_attr	pearson_r2	102645	3823	0.5797018470466212	0.5683373694571563	0.591472282553995
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	gemini-2-5-flash-lite-vertex	F_attr	spearman	144592	4925	0.4178410274540077	0.4098339720198864	0.42562706011953166
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	gemini-2-5-flash-lite-vertex	F_attr	pearson_r2	144592	4925	0.48590248168770855	0.46883519241527494	0.5017699844740984
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama3.1-70b-instruct	llama3.3-70b-instruct	F_attr	spearman	141434	4933	0.7477741140756242	0.7436030015089699	0.7522532509796653
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama3.1-70b-instruct	llama3.3-70b-instruct	F_attr	pearson_r2	141434	4933	0.8723828787846785	0.8692907551704382	0.8755666028831366
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama3.1-70b-instruct	llama4-maverick-17b-128e-instruct	F_attr	spearman	144345	4923	0.46437695418605524	0.4577408183868615	0.47084240604501243
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama3.1-70b-instruct	llama4-maverick-17b-128e-instruct	F_attr	pearson_r2	144345	4923	0.5736893932275043	0.5653397405255978	0.5813294554508078
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama3.1-70b-instruct	gpt-4o	F_attr	spearman	137601	4799	0.5026244276890359	0.4958718839022451	0.5094168007132052
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama3.1-70b-instruct	gpt-4o	F_attr	pearson_r2	137601	4799	0.6133388877540539	0.6050533921039852	0.6221377746824895
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama3.1-70b-instruct	gpt-4-1	F_attr	spearman	102639	3823	0.44201552170692715	0.4342483019292315	0.4503456450954978
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama3.1-70b-instruct	gpt-4-1	F_attr	pearson_r2	102639	3823	0.5819691312973833	0.5716635421353965	0.5936898333959544
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama3.1-70b-instruct	gemini-2-5-flash-lite-vertex	F_attr	spearman	144567	4925	0.4705876229527174	0.46313710551573306	0.47800145460809684
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama3.1-70b-instruct	gemini-2-5-flash-lite-vertex	F_attr	pearson_r2	144567	4925	0.5204470446290581	0.5037574522338463	0.5362605957194503
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama3.3-70b-instruct	llama4-maverick-17b-128e-instruct	F_attr	spearman	140771	4922	0.43598482022090596	0.42835585484098193	0.44308548065482434
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama3.3-70b-instruct	llama4-maverick-17b-128e-instruct	F_attr	pearson_r2	140771	4922	0.6447599380900682	0.6339020172375047	0.6543773454800966
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama3.3-70b-instruct	gpt-4o	F_attr	spearman	134935	4798	0.5047345897203706	0.49779430680915576	0.5123285142889255
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama3.3-70b-instruct	gpt-4o	F_attr	pearson_r2	134935	4798	0.6262234974737332	0.6169947357425645	0.634584004789009
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama3.3-70b-instruct	gpt-4-1	F_attr	spearman	102006	3823	0.4406835361934644	0.43130305287795023	0.4489534063588743
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama3.3-70b-instruct	gpt-4-1	F_attr	pearson_r2	102006	3823	0.6194738238303017	0.6058081613198614	0.632138662900111
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama3.3-70b-instruct	gemini-2-5-flash-lite-vertex	F_attr	spearman	140656	4924	0.4299630949604938	0.42142082100449996	0.4378650412959977
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama3.3-70b-instruct	gemini-2-5-flash-lite-vertex	F_attr	pearson_r2	140656	4924	0.497070443928938	0.4799601277469236	0.5148796087767659
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama4-maverick-17b-128e-instruct	gpt-4o	F_attr	spearman	136791	4788	0.4441956261261228	0.4362596649513432	0.45207966528895194
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama4-maverick-17b-128e-instruct	gpt-4o	F_attr	pearson_r2	136791	4788	0.5198611966302775	0.5098119135082987	0.5302261624914194
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama4-maverick-17b-128e-instruct	gpt-4-1	F_attr	spearman	102238	3817	0.3848269852747812	0.375684260836948	0.3940058061548629
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama4-maverick-17b-128e-instruct	gpt-4-1	F_attr	pearson_r2	102238	3817	0.5478529851361668	0.5355976965566422	0.5616478582128629
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama4-maverick-17b-128e-instruct	gemini-2-5-flash-lite-vertex	F_attr	spearman	143440	4914	0.3898448188203845	0.38198919477575066	0.39689064776441557
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	llama4-maverick-17b-128e-instruct	gemini-2-5-flash-lite-vertex	F_attr	pearson_r2	143440	4914	0.42232831029336304	0.4071389426714939	0.4366112687978232
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	gpt-4o	gpt-4-1	F_attr	spearman	100685	3772	0.4889401615352909	0.47971822227878347	0.4994408620551711
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	gpt-4o	gpt-4-1	F_attr	pearson_r2	100685	3772	0.6323493556317857	0.6210094426083973	0.6431163114708199
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	gpt-4o	gemini-2-5-flash-lite-vertex	F_attr	spearman	136759	4790	0.4090317407555499	0.40015463842334026	0.4174039041738437
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	gpt-4o	gemini-2-5-flash-lite-vertex	F_attr	pearson_r2	136759	4790	0.4330201615196639	0.4152073592352038	0.4501329882707386
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	gpt-4-1	gemini-2-5-flash-lite-vertex	F_attr	spearman	101995	3815	0.3493315972972058	0.33970577620538395	0.35922279776760374
analysis	not_applicable	not_applicable	paper	hosted_hosted	race	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	gpt-4-1	gemini-2-5-flash-lite-vertex	F_attr	pearson_r2	101995	3815	0.39154853532185835	0.37145454754972046	0.4123429774237739
analysis	not_applicable	not_applicable	paper	open_open	race	sentence	system	system	prompt_level_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	F_pred	spearman	4934	4934	0.3989925586140281	0.3728338768305967	0.42367765989457323
analysis	not_applicable	not_applicable	paper	open_open	race	sentence	system	system	prompt_level_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	F_pred	pearson_r2	4934	4934	0.12425209699824569	0.1084968074039896	0.13999932439972299
analysis	not_applicable	not_applicable	paper	open_open	race	sentence	system	system	prompt_level_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	F_pred	spearman	4934	4934	0.4227865326232747	0.398634420762558	0.44649748558050306
analysis	not_applicable	not_applicable	paper	open_open	race	sentence	system	system	prompt_level_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	F_pred	pearson_r2	4934	4934	0.1735250882377705	0.1536750685055935	0.1938569384781404
analysis	not_applicable	not_applicable	paper	open_open	race	sentence	system	system	prompt_level_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	F_pred	spearman	4934	4934	0.3986315119601963	0.37418307790593197	0.42297776349977295
analysis	not_applicable	not_applicable	paper	open_open	race	sentence	system	system	prompt_level_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	F_pred	pearson_r2	4934	4934	0.12711293211096306	0.11133877763022636	0.14315611579179108
analysis	not_applicable	not_applicable	paper	open_open	race	sentence	system	system	prompt_level_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	F_pred	spearman	4934	4934	0.35695374807234903	0.3324035659280364	0.38427779874701845
analysis	not_applicable	not_applicable	paper	open_open	race	sentence	system	system	prompt_level_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	F_pred	pearson_r2	4934	4934	0.10357846373302104	0.09056316697593633	0.11867381973087479
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	prompt_level_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	llama3.1-70b-instruct	F_pred	spearman	4934	4934	0.31221887722389385	0.2879651578903981	0.3390826558155899
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	prompt_level_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	llama3.1-70b-instruct	F_pred	pearson_r2	4934	4934	0.09985086581342248	0.08457639359145934	0.11736974074334851
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	prompt_level_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	llama3.3-70b-instruct	F_pred	spearman	4933	4933	0.315200286548718	0.29012790237618646	0.3416050606395572
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	prompt_level_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	llama3.3-70b-instruct	F_pred	pearson_r2	4933	4933	0.08851190018523271	0.07437401425840325	0.10376222835838061
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	prompt_level_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	llama4-maverick-17b-128e-instruct	F_pred	spearman	4923	4923	0.35642511982777136	0.331083815885254	0.38125761478910136
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	prompt_level_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	llama4-maverick-17b-128e-instruct	F_pred	pearson_r2	4923	4923	0.08465461106893628	0.07114218477705349	0.09926706054958356
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	prompt_level_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	gpt-4o	F_pred	spearman	4799	4799	0.3538468570767444	0.32765908951912737	0.3777996091121432
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	prompt_level_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	gpt-4o	F_pred	pearson_r2	4799	4799	0.08900379023678236	0.0745204374622955	0.10404718938669744
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	prompt_level_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	gpt-4-1	F_pred	spearman	3823	3823	0.23816595724440665	0.2054210378776438	0.2678534216525993
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	prompt_level_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	gpt-4-1	F_pred	pearson_r2	3823	3823	0.06347585391840153	0.05138240830966769	0.07614580975264423
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	prompt_level_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	gemini-2-5-flash-lite-vertex	F_pred	spearman	4925	4925	0.2817346154735355	0.254931805793486	0.3103333729774108
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	prompt_level_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	gemini-2-5-flash-lite-vertex	F_pred	pearson_r2	4925	4925	0.07736610513221344	0.06339067364809553	0.09212032868822043
analysis	not_applicable	not_applicable	paper	open_open	race	sentence	system	system	prompt_level_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	llama-3.1-8b-instruct	F_pred	spearman	4934	4934	0.6611067097794099	0.6423990109903036	0.6768386015208496
analysis	not_applicable	not_applicable	paper	open_open	race	sentence	system	system	prompt_level_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	llama-3.1-8b-instruct	F_pred	pearson_r2	4934	4934	0.4009170657623061	0.37828509644238534	0.42280640335795105
analysis	not_applicable	not_applicable	paper	open_open	race	sentence	system	system	prompt_level_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	F_pred	spearman	4934	4934	0.6529280135388119	0.6363324174089764	0.6696197746609913
analysis	not_applicable	not_applicable	paper	open_open	race	sentence	system	system	prompt_level_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	F_pred	pearson_r2	4934	4934	0.47486064767974223	0.4439238971509424	0.5052594995188859
analysis	not_applicable	not_applicable	paper	open_open	race	sentence	system	system	prompt_level_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	F_pred	spearman	4934	4934	0.6544699464418653	0.6364234168563058	0.6720048334317628
analysis	not_applicable	not_applicable	paper	open_open	race	sentence	system	system	prompt_level_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	F_pred	pearson_r2	4934	4934	0.4466313559799768	0.41619053471079126	0.4730955209718783
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	prompt_level_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	llama3.1-70b-instruct	F_pred	spearman	4934	4934	0.6107823102783624	0.5913937623983259	0.6293251881923269
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	prompt_level_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	llama3.1-70b-instruct	F_pred	pearson_r2	4934	4934	0.39431626519726315	0.36996741070948386	0.4196800511344388
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	prompt_level_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	llama3.3-70b-instruct	F_pred	spearman	4933	4933	0.5883077958890444	0.5676643532948197	0.6072047924517467
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	prompt_level_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	llama3.3-70b-instruct	F_pred	pearson_r2	4933	4933	0.3906364824927272	0.36033544920825133	0.41949110541980533
analysis	not_applicable	not_applicable	paper	open_hosted	race	sentence	system	system	prompt_level_full_dialog	canonical	canonical	correct_answer_minus_logsumexp_other_answers	correct_answer_minus_logsumexp_other_answers	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	F_pred	spearman	4923	4923	0.46653781477784656	0.4416055240653448	0.4888072252907642
