reconciliation_id	source_state	source_locator	source_sha256	paper_location	benchmark	pregrouper	segment_grid_id	declared_scope	executed_scope	declared_contrast	executed_contrast	cohort	pair_set	metric	statistic	aggregation	missingness_policy	value_component	value	display_value	n_pairs	effective_pairs	data_status	specification_status	revision_action	reported_metric	reported_statistic	computed_metric	computed_statistic	numerical_reproduction_status	model_identity_status	model_snapshot_identity	method_id	estimand_id	comparison_status	delta_from_published	note
Table 1:boolq:sentence:F_attn_max_to_attr:open_to_hosted:median	archive	archive/boolq_sentence_consolidated.tsv	1309dcb70d961e394f9a832dc3ce05ccd85c0d81bdf3a303b9ede1dd5cfcd10b	Table 1	boolq	sentence	boolq_sentence_paper_full_dialog	user	all	canonical	canonical	paper_11	open_to_hosted	F_attn_max_to_attr	pearson_r2	row_pooled_then_model_pair_distribution	pairwise_drop_nonfinite	median	0.0016631213507138074	0.00166312135071	30	"[""llama-3.1-8b-instruct->gemini-2-5-flash-lite-vertex"",""llama-3.1-8b-instruct->gpt-4-1"",""llama-3.1-8b-instruct->gpt-4o"",""llama-3.1-8b-instruct->llama3.1-70b-instruct"",""llama-3.1-8b-instruct->llama3.3-70b-instruct"",""llama-3.1-8b-instruct->llama4-maverick-17b-128e-instruct"",""qwen2.5-0.5b-instruct->gemini-2-5-flash-lite-vertex"",""qwen2.5-0.5b-instruct->gpt-4-1"",""qwen2.5-0.5b-instruct->gpt-4o"",""qwen2.5-0.5b-instruct->llama3.1-70b-instruct"",""qwen2.5-0.5b-instruct->llama3.3-70b-instruct"",""qwen2.5-0.5b-instruct->llama4-maverick-17b-128e-instruct"",""qwen2.5-14b-instruct->gemini-2-5-flash-lite-vertex"",""qwen2.5-14b-instruct->gpt-4-1"",""qwen2.5-14b-instruct->gpt-4o"",""qwen2.5-14b-instruct->llama3.1-70b-instruct"",""qwen2.5-14b-instruct->llama3.3-70b-instruct"",""qwen2.5-14b-instruct->llama4-maverick-17b-128e-instruct"",""qwen2.5-3b-instruct->gemini-2-5-flash-lite-vertex"",""qwen2.5-3b-instruct->gpt-4-1"",""qwen2.5-3b-instruct->gpt-4o"",""qwen2.5-3b-instruct->llama3.1-70b-instruct"",""qwen2.5-3b-instruct->llama3.3-70b-instruct"",""qwen2.5-3b-instruct->llama4-maverick-17b-128e-instruct"",""qwen2.5-7b-instruct->gemini-2-5-flash-lite-vertex"",""qwen2.5-7b-instruct->gpt-4-1"",""qwen2.5-7b-instruct->gpt-4o"",""qwen2.5-7b-instruct->llama3.1-70b-instruct"",""qwen2.5-7b-instruct->llama3.3-70b-instruct"",""qwen2.5-7b-instruct->llama4-maverick-17b-128e-instruct""]"	complete	scope_mismatch	undecided	F_attn_max_to_attr	pearson_r2	F_attn_max_to_attr	pearson_r2	matches_published_number	historical_archived_snapshot	historical_archived_snapshot	method-v1:a183ff8623e8d02e2c59	estimand-v1:158a5e69d7359c874c4d	comparable	-0.0003368786492861926	
Table 1:boolq:sentence:F_attn_max_to_attr:open_to_hosted:median	corrected	corrected/f_table.tsv	e753aa974098615f654496125886285bb03113e70e97577588ba92c3e5dce4da	Table 1	boolq	sentence	boolq_sentence_paper_full_dialog	user	all	canonical	canonical	paper_11	open_to_hosted	F_attn_max_to_attr	pearson_r2	row_pooled_then_model_pair_distribution	pairwise_drop_nonfinite	median	0.0016049907249317502	0.00160499072493	30	"[""llama-3.1-8b-instruct->gemini-2-5-flash-lite-vertex"",""llama-3.1-8b-instruct->gpt-4-1"",""llama-3.1-8b-instruct->gpt-4o"",""llama-3.1-8b-instruct->llama3.1-70b-instruct"",""llama-3.1-8b-instruct->llama3.3-70b-instruct"",""llama-3.1-8b-instruct->llama4-maverick-17b-128e-instruct"",""qwen2.5-0.5b-instruct->gemini-2-5-flash-lite-vertex"",""qwen2.5-0.5b-instruct->gpt-4-1"",""qwen2.5-0.5b-instruct->gpt-4o"",""qwen2.5-0.5b-instruct->llama3.1-70b-instruct"",""qwen2.5-0.5b-instruct->llama3.3-70b-instruct"",""qwen2.5-0.5b-instruct->llama4-maverick-17b-128e-instruct"",""qwen2.5-14b-instruct->gemini-2-5-flash-lite-vertex"",""qwen2.5-14b-instruct->gpt-4-1"",""qwen2.5-14b-instruct->gpt-4o"",""qwen2.5-14b-instruct->llama3.1-70b-instruct"",""qwen2.5-14b-instruct->llama3.3-70b-instruct"",""qwen2.5-14b-instruct->llama4-maverick-17b-128e-instruct"",""qwen2.5-3b-instruct->gemini-2-5-flash-lite-vertex"",""qwen2.5-3b-instruct->gpt-4-1"",""qwen2.5-3b-instruct->gpt-4o"",""qwen2.5-3b-instruct->llama3.1-70b-instruct"",""qwen2.5-3b-instruct->llama3.3-70b-instruct"",""qwen2.5-3b-instruct->llama4-maverick-17b-128e-instruct"",""qwen2.5-7b-instruct->gemini-2-5-flash-lite-vertex"",""qwen2.5-7b-instruct->gpt-4-1"",""qwen2.5-7b-instruct->gpt-4o"",""qwen2.5-7b-instruct->llama3.1-70b-instruct"",""qwen2.5-7b-instruct->llama3.3-70b-instruct"",""qwen2.5-7b-instruct->llama4-maverick-17b-128e-instruct""]"	complete	scope_mismatch	undecided	F_attn_max_to_attr	pearson_r2	F_attn_max_to_attr	pearson_r2	not_comparable_model_snapshot	version_not_verifiable	unverified	method-v1:a183ff8623e8d02e2c59	estimand-v1:71ecf561996ee0340e1f	nominally_comparable_same_method		Hosted endpoint names do not establish immutable provider snapshots. A corrected result without explicit snapshot identifiers is only nominally comparable under the same method.
Table 1:boolq:sentence:F_attn_max_to_attr:open_to_hosted:median	corrected	corrected/f_table_prompt_equal_transfer.tsv	eb226c198efa1eb881baf5b9d3ea0f73f30cdcc71b3a687886f7fdb393656fd7	Table 1	boolq	sentence	boolq_sentence_paper_full_dialog	user	all	canonical	canonical	paper_11	open_to_hosted	F_attn_max_to_attr	pearson_r2	prompt_equal_mean_r2_then_model_pair_distribution	pairwise_drop_nonfinite	median	0.20397823226287431	0.203978232263	30	"[""llama-3.1-8b-instruct->gemini-2-5-flash-lite-vertex"",""llama-3.1-8b-instruct->gpt-4-1"",""llama-3.1-8b-instruct->gpt-4o"",""llama-3.1-8b-instruct->llama3.1-70b-instruct"",""llama-3.1-8b-instruct->llama3.3-70b-instruct"",""llama-3.1-8b-instruct->llama4-maverick-17b-128e-instruct"",""qwen2.5-0.5b-instruct->gemini-2-5-flash-lite-vertex"",""qwen2.5-0.5b-instruct->gpt-4-1"",""qwen2.5-0.5b-instruct->gpt-4o"",""qwen2.5-0.5b-instruct->llama3.1-70b-instruct"",""qwen2.5-0.5b-instruct->llama3.3-70b-instruct"",""qwen2.5-0.5b-instruct->llama4-maverick-17b-128e-instruct"",""qwen2.5-14b-instruct->gemini-2-5-flash-lite-vertex"",""qwen2.5-14b-instruct->gpt-4-1"",""qwen2.5-14b-instruct->gpt-4o"",""qwen2.5-14b-instruct->llama3.1-70b-instruct"",""qwen2.5-14b-instruct->llama3.3-70b-instruct"",""qwen2.5-14b-instruct->llama4-maverick-17b-128e-instruct"",""qwen2.5-3b-instruct->gemini-2-5-flash-lite-vertex"",""qwen2.5-3b-instruct->gpt-4-1"",""qwen2.5-3b-instruct->gpt-4o"",""qwen2.5-3b-instruct->llama3.1-70b-instruct"",""qwen2.5-3b-instruct->llama3.3-70b-instruct"",""qwen2.5-3b-instruct->llama4-maverick-17b-128e-instruct"",""qwen2.5-7b-instruct->gemini-2-5-flash-lite-vertex"",""qwen2.5-7b-instruct->gpt-4-1"",""qwen2.5-7b-instruct->gpt-4o"",""qwen2.5-7b-instruct->llama3.1-70b-instruct"",""qwen2.5-7b-instruct->llama3.3-70b-instruct"",""qwen2.5-7b-instruct->llama4-maverick-17b-128e-instruct""]"	complete	scope_mismatch	undecided	F_attn_max_to_attr	pearson_r2	F_attn_max_to_attr	pearson_r2	not_comparable_estimand	version_not_verifiable	unverified	method-v1:8924ab646a06c59de0f0	estimand-v1:113fe52456cb166877da	nonmatching_estimand		Hosted endpoint names do not establish immutable provider snapshots. A corrected result without explicit snapshot identifiers is only nominally comparable under the same method.
Table 1:boolq:sentence:F_attn_max_to_attr:open_to_hosted:median	published	audited_claim_set/table_1		Table 1	boolq	sentence	boolq_sentence_paper_full_dialog	user	all	canonical	canonical	paper_11	open_to_hosted	F_attn_max_to_attr	pearson_r2	row_pooled_then_model_pair_distribution	pairwise_drop_nonfinite	median	0.002	.002	30	"[""llama-3.1-8b-instruct->gemini-2-5-flash-lite-vertex"",""llama-3.1-8b-instruct->gpt-4-1"",""llama-3.1-8b-instruct->gpt-4o"",""llama-3.1-8b-instruct->llama3.1-70b-instruct"",""llama-3.1-8b-instruct->llama3.3-70b-instruct"",""llama-3.1-8b-instruct->llama4-maverick-17b-128e-instruct"",""qwen2.5-0.5b-instruct->gemini-2-5-flash-lite-vertex"",""qwen2.5-0.5b-instruct->gpt-4-1"",""qwen2.5-0.5b-instruct->gpt-4o"",""qwen2.5-0.5b-instruct->llama3.1-70b-instruct"",""qwen2.5-0.5b-instruct->llama3.3-70b-instruct"",""qwen2.5-0.5b-instruct->llama4-maverick-17b-128e-instruct"",""qwen2.5-14b-instruct->gemini-2-5-flash-lite-vertex"",""qwen2.5-14b-instruct->gpt-4-1"",""qwen2.5-14b-instruct->gpt-4o"",""qwen2.5-14b-instruct->llama3.1-70b-instruct"",""qwen2.5-14b-instruct->llama3.3-70b-instruct"",""qwen2.5-14b-instruct->llama4-maverick-17b-128e-instruct"",""qwen2.5-3b-instruct->gemini-2-5-flash-lite-vertex"",""qwen2.5-3b-instruct->gpt-4-1"",""qwen2.5-3b-instruct->gpt-4o"",""qwen2.5-3b-instruct->llama3.1-70b-instruct"",""qwen2.5-3b-instruct->llama3.3-70b-instruct"",""qwen2.5-3b-instruct->llama4-maverick-17b-128e-instruct"",""qwen2.5-7b-instruct->gemini-2-5-flash-lite-vertex"",""qwen2.5-7b-instruct->gpt-4-1"",""qwen2.5-7b-instruct->gpt-4o"",""qwen2.5-7b-instruct->llama3.1-70b-instruct"",""qwen2.5-7b-instruct->llama3.3-70b-instruct"",""qwen2.5-7b-instruct->llama4-maverick-17b-128e-instruct""]"	published	scope_mismatch	undecided	F_attn_max_to_attr	pearson_r2	F_attn_max_to_attr	pearson_r2	reference	historical_archived_snapshot	historical_archived_snapshot	method-v1:a183ff8623e8d02e2c59	estimand-v1:158a5e69d7359c874c4d	reference		
Table 1:boolq:sentence:F_attn_max_to_attr:open_to_hosted:min	archive	archive/boolq_sentence_consolidated.tsv	1309dcb70d961e394f9a832dc3ce05ccd85c0d81bdf3a303b9ede1dd5cfcd10b	Table 1	boolq	sentence	boolq_sentence_paper_full_dialog	user	all	canonical	canonical	paper_11	open_to_hosted	F_attn_max_to_attr	pearson_r2	row_pooled_then_model_pair_distribution	pairwise_drop_nonfinite	min	8.212491268447389e-06	8.21249126845e-06	30	"[""llama-3.1-8b-instruct->gemini-2-5-flash-lite-vertex"",""llama-3.1-8b-instruct->gpt-4-1"",""llama-3.1-8b-instruct->gpt-4o"",""llama-3.1-8b-instruct->llama3.1-70b-instruct"",""llama-3.1-8b-instruct->llama3.3-70b-instruct"",""llama-3.1-8b-instruct->llama4-maverick-17b-128e-instruct"",""qwen2.5-0.5b-instruct->gemini-2-5-flash-lite-vertex"",""qwen2.5-0.5b-instruct->gpt-4-1"",""qwen2.5-0.5b-instruct->gpt-4o"",""qwen2.5-0.5b-instruct->llama3.1-70b-instruct"",""qwen2.5-0.5b-instruct->llama3.3-70b-instruct"",""qwen2.5-0.5b-instruct->llama4-maverick-17b-128e-instruct"",""qwen2.5-14b-instruct->gemini-2-5-flash-lite-vertex"",""qwen2.5-14b-instruct->gpt-4-1"",""qwen2.5-14b-instruct->gpt-4o"",""qwen2.5-14b-instruct->llama3.1-70b-instruct"",""qwen2.5-14b-instruct->llama3.3-70b-instruct"",""qwen2.5-14b-instruct->llama4-maverick-17b-128e-instruct"",""qwen2.5-3b-instruct->gemini-2-5-flash-lite-vertex"",""qwen2.5-3b-instruct->gpt-4-1"",""qwen2.5-3b-instruct->gpt-4o"",""qwen2.5-3b-instruct->llama3.1-70b-instruct"",""qwen2.5-3b-instruct->llama3.3-70b-instruct"",""qwen2.5-3b-instruct->llama4-maverick-17b-128e-instruct"",""qwen2.5-7b-instruct->gemini-2-5-flash-lite-vertex"",""qwen2.5-7b-instruct->gpt-4-1"",""qwen2.5-7b-instruct->gpt-4o"",""qwen2.5-7b-instruct->llama3.1-70b-instruct"",""qwen2.5-7b-instruct->llama3.3-70b-instruct"",""qwen2.5-7b-instruct->llama4-maverick-17b-128e-instruct""]"	complete	scope_mismatch	undecided	F_attn_max_to_attr	pearson_r2	F_attn_max_to_attr	pearson_r2	matches_published_number	historical_archived_snapshot	historical_archived_snapshot	method-v1:086aef5e00bdb226fbf8	estimand-v1:c8fcd8696154ea14bd78	comparable	8.212491268447389e-06	
Table 1:boolq:sentence:F_attn_max_to_attr:open_to_hosted:min	corrected	corrected/f_table.tsv	e753aa974098615f654496125886285bb03113e70e97577588ba92c3e5dce4da	Table 1	boolq	sentence	boolq_sentence_paper_full_dialog	user	all	canonical	canonical	paper_11	open_to_hosted	F_attn_max_to_attr	pearson_r2	row_pooled_then_model_pair_distribution	pairwise_drop_nonfinite	min	4.802818794501536e-06	4.8028187945e-06	30	"[""llama-3.1-8b-instruct->gemini-2-5-flash-lite-vertex"",""llama-3.1-8b-instruct->gpt-4-1"",""llama-3.1-8b-instruct->gpt-4o"",""llama-3.1-8b-instruct->llama3.1-70b-instruct"",""llama-3.1-8b-instruct->llama3.3-70b-instruct"",""llama-3.1-8b-instruct->llama4-maverick-17b-128e-instruct"",""qwen2.5-0.5b-instruct->gemini-2-5-flash-lite-vertex"",""qwen2.5-0.5b-instruct->gpt-4-1"",""qwen2.5-0.5b-instruct->gpt-4o"",""qwen2.5-0.5b-instruct->llama3.1-70b-instruct"",""qwen2.5-0.5b-instruct->llama3.3-70b-instruct"",""qwen2.5-0.5b-instruct->llama4-maverick-17b-128e-instruct"",""qwen2.5-14b-instruct->gemini-2-5-flash-lite-vertex"",""qwen2.5-14b-instruct->gpt-4-1"",""qwen2.5-14b-instruct->gpt-4o"",""qwen2.5-14b-instruct->llama3.1-70b-instruct"",""qwen2.5-14b-instruct->llama3.3-70b-instruct"",""qwen2.5-14b-instruct->llama4-maverick-17b-128e-instruct"",""qwen2.5-3b-instruct->gemini-2-5-flash-lite-vertex"",""qwen2.5-3b-instruct->gpt-4-1"",""qwen2.5-3b-instruct->gpt-4o"",""qwen2.5-3b-instruct->llama3.1-70b-instruct"",""qwen2.5-3b-instruct->llama3.3-70b-instruct"",""qwen2.5-3b-instruct->llama4-maverick-17b-128e-instruct"",""qwen2.5-7b-instruct->gemini-2-5-flash-lite-vertex"",""qwen2.5-7b-instruct->gpt-4-1"",""qwen2.5-7b-instruct->gpt-4o"",""qwen2.5-7b-instruct->llama3.1-70b-instruct"",""qwen2.5-7b-instruct->llama3.3-70b-instruct"",""qwen2.5-7b-instruct->llama4-maverick-17b-128e-instruct""]"	complete	scope_mismatch	undecided	F_attn_max_to_attr	pearson_r2	F_attn_max_to_attr	pearson_r2	not_comparable_model_snapshot	version_not_verifiable	unverified	method-v1:086aef5e00bdb226fbf8	estimand-v1:e9963adfbd58b6041437	nominally_comparable_same_method		Hosted endpoint names do not establish immutable provider snapshots. A corrected result without explicit snapshot identifiers is only nominally comparable under the same method.
Table 1:boolq:sentence:F_attn_max_to_attr:open_to_hosted:min	corrected	corrected/f_table_prompt_equal_transfer.tsv	eb226c198efa1eb881baf5b9d3ea0f73f30cdcc71b3a687886f7fdb393656fd7	Table 1	boolq	sentence	boolq_sentence_paper_full_dialog	user	all	canonical	canonical	paper_11	open_to_hosted	F_attn_max_to_attr	pearson_r2	prompt_equal_mean_r2_then_model_pair_distribution	pairwise_drop_nonfinite	min	0.0881233015917746	0.0881233015918	30	"[""llama-3.1-8b-instruct->gemini-2-5-flash-lite-vertex"",""llama-3.1-8b-instruct->gpt-4-1"",""llama-3.1-8b-instruct->gpt-4o"",""llama-3.1-8b-instruct->llama3.1-70b-instruct"",""llama-3.1-8b-instruct->llama3.3-70b-instruct"",""llama-3.1-8b-instruct->llama4-maverick-17b-128e-instruct"",""qwen2.5-0.5b-instruct->gemini-2-5-flash-lite-vertex"",""qwen2.5-0.5b-instruct->gpt-4-1"",""qwen2.5-0.5b-instruct->gpt-4o"",""qwen2.5-0.5b-instruct->llama3.1-70b-instruct"",""qwen2.5-0.5b-instruct->llama3.3-70b-instruct"",""qwen2.5-0.5b-instruct->llama4-maverick-17b-128e-instruct"",""qwen2.5-14b-instruct->gemini-2-5-flash-lite-vertex"",""qwen2.5-14b-instruct->gpt-4-1"",""qwen2.5-14b-instruct->gpt-4o"",""qwen2.5-14b-instruct->llama3.1-70b-instruct"",""qwen2.5-14b-instruct->llama3.3-70b-instruct"",""qwen2.5-14b-instruct->llama4-maverick-17b-128e-instruct"",""qwen2.5-3b-instruct->gemini-2-5-flash-lite-vertex"",""qwen2.5-3b-instruct->gpt-4-1"",""qwen2.5-3b-instruct->gpt-4o"",""qwen2.5-3b-instruct->llama3.1-70b-instruct"",""qwen2.5-3b-instruct->llama3.3-70b-instruct"",""qwen2.5-3b-instruct->llama4-maverick-17b-128e-instruct"",""qwen2.5-7b-instruct->gemini-2-5-flash-lite-vertex"",""qwen2.5-7b-instruct->gpt-4-1"",""qwen2.5-7b-instruct->gpt-4o"",""qwen2.5-7b-instruct->llama3.1-70b-instruct"",""qwen2.5-7b-instruct->llama3.3-70b-instruct"",""qwen2.5-7b-instruct->llama4-maverick-17b-128e-instruct""]"	complete	scope_mismatch	undecided	F_attn_max_to_attr	pearson_r2	F_attn_max_to_attr	pearson_r2	not_comparable_estimand	version_not_verifiable	unverified	method-v1:a7dbd177d6f5a51f5670	estimand-v1:e9dcea97e654d8997dcc	nonmatching_estimand		Hosted endpoint names do not establish immutable provider snapshots. A corrected result without explicit snapshot identifiers is only nominally comparable under the same method.
Table 1:boolq:sentence:F_attn_max_to_attr:open_to_hosted:min	published	audited_claim_set/table_1		Table 1	boolq	sentence	boolq_sentence_paper_full_dialog	user	all	canonical	canonical	paper_11	open_to_hosted	F_attn_max_to_attr	pearson_r2	row_pooled_then_model_pair_distribution	pairwise_drop_nonfinite	min	0.0	.000	30	"[""llama-3.1-8b-instruct->gemini-2-5-flash-lite-vertex"",""llama-3.1-8b-instruct->gpt-4-1"",""llama-3.1-8b-instruct->gpt-4o"",""llama-3.1-8b-instruct->llama3.1-70b-instruct"",""llama-3.1-8b-instruct->llama3.3-70b-instruct"",""llama-3.1-8b-instruct->llama4-maverick-17b-128e-instruct"",""qwen2.5-0.5b-instruct->gemini-2-5-flash-lite-vertex"",""qwen2.5-0.5b-instruct->gpt-4-1"",""qwen2.5-0.5b-instruct->gpt-4o"",""qwen2.5-0.5b-instruct->llama3.1-70b-instruct"",""qwen2.5-0.5b-instruct->llama3.3-70b-instruct"",""qwen2.5-0.5b-instruct->llama4-maverick-17b-128e-instruct"",""qwen2.5-14b-instruct->gemini-2-5-flash-lite-vertex"",""qwen2.5-14b-instruct->gpt-4-1"",""qwen2.5-14b-instruct->gpt-4o"",""qwen2.5-14b-instruct->llama3.1-70b-instruct"",""qwen2.5-14b-instruct->llama3.3-70b-instruct"",""qwen2.5-14b-instruct->llama4-maverick-17b-128e-instruct"",""qwen2.5-3b-instruct->gemini-2-5-flash-lite-vertex"",""qwen2.5-3b-instruct->gpt-4-1"",""qwen2.5-3b-instruct->gpt-4o"",""qwen2.5-3b-instruct->llama3.1-70b-instruct"",""qwen2.5-3b-instruct->llama3.3-70b-instruct"",""qwen2.5-3b-instruct->llama4-maverick-17b-128e-instruct"",""qwen2.5-7b-instruct->gemini-2-5-flash-lite-vertex"",""qwen2.5-7b-instruct->gpt-4-1"",""qwen2.5-7b-instruct->gpt-4o"",""qwen2.5-7b-instruct->llama3.1-70b-instruct"",""qwen2.5-7b-instruct->llama3.3-70b-instruct"",""qwen2.5-7b-instruct->llama4-maverick-17b-128e-instruct""]"	published	scope_mismatch	undecided	F_attn_max_to_attr	pearson_r2	F_attn_max_to_attr	pearson_r2	reference	historical_archived_snapshot	historical_archived_snapshot	method-v1:086aef5e00bdb226fbf8	estimand-v1:c8fcd8696154ea14bd78	reference		
Table 1:boolq:sentence:F_attn_mean:open:max	archive	archive/boolq_sentence_consolidated.tsv	1309dcb70d961e394f9a832dc3ce05ccd85c0d81bdf3a303b9ede1dd5cfcd10b	Table 1	boolq	sentence	boolq_sentence_paper_full_dialog	user	all	not_applicable	not_applicable	paper_11	open	F_attn_mean	pearson_r2	row_pooled_then_model_pair_distribution	pairwise_drop_nonfinite	max	0.9837516610902329	0.98375166109	10	"[""llama-3.1-8b-instruct<->qwen2.5-0.5b-instruct"",""llama-3.1-8b-instruct<->qwen2.5-14b-instruct"",""llama-3.1-8b-instruct<->qwen2.5-3b-instruct"",""llama-3.1-8b-instruct<->qwen2.5-7b-instruct"",""qwen2.5-0.5b-instruct<->qwen2.5-14b-instruct"",""qwen2.5-0.5b-instruct<->qwen2.5-3b-instruct"",""qwen2.5-0.5b-instruct<->qwen2.5-7b-instruct"",""qwen2.5-14b-instruct<->qwen2.5-3b-instruct"",""qwen2.5-14b-instruct<->qwen2.5-7b-instruct"",""qwen2.5-3b-instruct<->qwen2.5-7b-instruct""]"	complete	scope_mismatch	undecided	F_attn_mean	pearson_r2	F_attn_mean	pearson_r2	matches_published_number	historical_archived_snapshot	historical_archived_snapshot	method-v1:f03d29192a5765947e65	estimand-v1:3b2ebc486e3dbac0d56f	comparable	-0.0002483389097670541	
Table 1:boolq:sentence:F_attn_mean:open:max	corrected	corrected/f_table.tsv	e753aa974098615f654496125886285bb03113e70e97577588ba92c3e5dce4da	Table 1	boolq	sentence	boolq_sentence_paper_full_dialog	user	all	not_applicable	not_applicable	paper_11	open	F_attn_mean	pearson_r2	row_pooled_then_model_pair_distribution	pairwise_drop_nonfinite	max	0.983842217042814	0.983842217043	10	"[""llama-3.1-8b-instruct<->qwen2.5-0.5b-instruct"",""llama-3.1-8b-instruct<->qwen2.5-14b-instruct"",""llama-3.1-8b-instruct<->qwen2.5-3b-instruct"",""llama-3.1-8b-instruct<->qwen2.5-7b-instruct"",""qwen2.5-0.5b-instruct<->qwen2.5-14b-instruct"",""qwen2.5-0.5b-instruct<->qwen2.5-3b-instruct"",""qwen2.5-0.5b-instruct<->qwen2.5-7b-instruct"",""qwen2.5-14b-instruct<->qwen2.5-3b-instruct"",""qwen2.5-14b-instruct<->qwen2.5-7b-instruct"",""qwen2.5-3b-instruct<->qwen2.5-7b-instruct""]"	complete	scope_mismatch	undecided	F_attn_mean	pearson_r2	F_attn_mean	pearson_r2	not_comparable_model_snapshot	version_not_verifiable	unverified	method-v1:f03d29192a5765947e65	estimand-v1:e9bf818b12255023a79a	nominally_comparable_same_method		Hosted endpoint names do not establish immutable provider snapshots. A corrected result without explicit snapshot identifiers is only nominally comparable under the same method.
Table 1:boolq:sentence:F_attn_mean:open:max	published	audited_claim_set/table_1		Table 1	boolq	sentence	boolq_sentence_paper_full_dialog	user	all	not_applicable	not_applicable	paper_11	open	F_attn_mean	pearson_r2	row_pooled_then_model_pair_distribution	pairwise_drop_nonfinite	max	0.984	.984	10	"[""llama-3.1-8b-instruct<->qwen2.5-0.5b-instruct"",""llama-3.1-8b-instruct<->qwen2.5-14b-instruct"",""llama-3.1-8b-instruct<->qwen2.5-3b-instruct"",""llama-3.1-8b-instruct<->qwen2.5-7b-instruct"",""qwen2.5-0.5b-instruct<->qwen2.5-14b-instruct"",""qwen2.5-0.5b-instruct<->qwen2.5-3b-instruct"",""qwen2.5-0.5b-instruct<->qwen2.5-7b-instruct"",""qwen2.5-14b-instruct<->qwen2.5-3b-instruct"",""qwen2.5-14b-instruct<->qwen2.5-7b-instruct"",""qwen2.5-3b-instruct<->qwen2.5-7b-instruct""]"	published	scope_mismatch	undecided	F_attn_mean	pearson_r2	F_attn_mean	pearson_r2	reference	historical_archived_snapshot	historical_archived_snapshot	method-v1:f03d29192a5765947e65	estimand-v1:3b2ebc486e3dbac0d56f	reference		
Table 1:boolq:sentence:F_attn_mean:open:median	archive	archive/boolq_sentence_consolidated.tsv	1309dcb70d961e394f9a832dc3ce05ccd85c0d81bdf3a303b9ede1dd5cfcd10b	Table 1	boolq	sentence	boolq_sentence_paper_full_dialog	user	all	not_applicable	not_applicable	paper_11	open	F_attn_mean	pearson_r2	row_pooled_then_model_pair_distribution	pairwise_drop_nonfinite	median	0.9054173994635555	0.905417399464	10	"[""llama-3.1-8b-instruct<->qwen2.5-0.5b-instruct"",""llama-3.1-8b-instruct<->qwen2.5-14b-instruct"",""llama-3.1-8b-instruct<->qwen2.5-3b-instruct"",""llama-3.1-8b-instruct<->qwen2.5-7b-instruct"",""qwen2.5-0.5b-instruct<->qwen2.5-14b-instruct"",""qwen2.5-0.5b-instruct<->qwen2.5-3b-instruct"",""qwen2.5-0.5b-instruct<->qwen2.5-7b-instruct"",""qwen2.5-14b-instruct<->qwen2.5-3b-instruct"",""qwen2.5-14b-instruct<->qwen2.5-7b-instruct"",""qwen2.5-3b-instruct<->qwen2.5-7b-instruct""]"	complete	scope_mismatch	undecided	F_attn_mean	pearson_r2	F_attn_mean	pearson_r2	matches_published_number	historical_archived_snapshot	historical_archived_snapshot	method-v1:d800bfda07053ec04417	estimand-v1:4036244c590c05c26b53	comparable	0.00041739946355545676	
Table 1:boolq:sentence:F_attn_mean:open:median	corrected	corrected/f_table.tsv	e753aa974098615f654496125886285bb03113e70e97577588ba92c3e5dce4da	Table 1	boolq	sentence	boolq_sentence_paper_full_dialog	user	all	not_applicable	not_applicable	paper_11	open	F_attn_mean	pearson_r2	row_pooled_then_model_pair_distribution	pairwise_drop_nonfinite	median	0.904166023932292	0.904166023932	10	"[""llama-3.1-8b-instruct<->qwen2.5-0.5b-instruct"",""llama-3.1-8b-instruct<->qwen2.5-14b-instruct"",""llama-3.1-8b-instruct<->qwen2.5-3b-instruct"",""llama-3.1-8b-instruct<->qwen2.5-7b-instruct"",""qwen2.5-0.5b-instruct<->qwen2.5-14b-instruct"",""qwen2.5-0.5b-instruct<->qwen2.5-3b-instruct"",""qwen2.5-0.5b-instruct<->qwen2.5-7b-instruct"",""qwen2.5-14b-instruct<->qwen2.5-3b-instruct"",""qwen2.5-14b-instruct<->qwen2.5-7b-instruct"",""qwen2.5-3b-instruct<->qwen2.5-7b-instruct""]"	complete	scope_mismatch	undecided	F_attn_mean	pearson_r2	F_attn_mean	pearson_r2	not_comparable_model_snapshot	version_not_verifiable	unverified	method-v1:d800bfda07053ec04417	estimand-v1:784417398c40dcdfab33	nominally_comparable_same_method		Hosted endpoint names do not establish immutable provider snapshots. A corrected result without explicit snapshot identifiers is only nominally comparable under the same method.
